"","id","Authors_Num","Countries_Unique_Num","FRES_Title","FLESCH_Title","numCharTitle_all","numCharTitle_onlyAlpha","numCharTitle_nonAlpha","nonAlphaCharTitle_isExist","numWordTitle","numABV_Title","binABV_Title","numSentAbstract","numABV_Abstract","binABV_Abstract","PaperAge","numLexVerb","numSylGreaThan2","numPage","Year","Cited by","FRES_Abstract","FLESCH_Abstract","isFunding","keywordsListedAlpha","numKeywords","Quartile","J_or_C","CitationMetric_1","CitationMetric_2","CitationMetric_3","CitationMetric_4_CB","CitationMetric_4a_CM2","CitationMetric_4b_CM3","CitationMetric_5_CB","CitationMetric_5a_CM2","CitationMetric_5b_CM3","Dominant_Topic","single_quote_mark","parenthesis_mark","hyphen_mark","period_mark","slash_mark","colon_mark","question_mark","presenceColon","avgPunctuation","numPreposition","numFreqLexItems_connectives","numFreqLexItems_action_markers","numFreqLexItems_closing","numTitleSubstantiveWordsWoutStopwords","numTitleSubstantiveWordsWithStopwords","numAbstractSubstantiveWordsWoutStopwords","numAbstractSubstantiveWordsWithStopwords","presenceInitialPosition_a","presenceInitialPosition_a_or_the","presenceInitialPosition_ing"
"75",10907,3,2,-56.11,23.3,90,81,1,1,9,0,0,7,0,0,7,2,6,7,2013,0,35.68,12.9,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,3,1,0,0,8,0,0,0,0,0.45,15,0,0,0,7,7,83,77,0,0,1
"76",16095,3,1,-52.05,21.8,50,46,0,0,5,0,0,9,0,0,11,2,3,6,2009,12,42.41,12.4,0,1,5,0,0,69.4220041418683,1.09090909090909,2.56494935746154,0.526023337655121,0.526023337655122,1.16286658714596,0.811133200795229,0.811133200795228,1.41614433538158,11,0,0,0,9,0,0,0,0,0.55,25,1,0,0,5,5,116,105,0,0,1
"77",42043,1,1,-1.29,14.7,45,39,2,1,5,0,0,2,1,0,19,0,3,8,2001,29,41.87,10.5,0,0,13,1,1,85.0640870165488,1.52631578947368,3.40119738166216,0.776953191489362,0.776953191489361,1.29047760203429,0.856855995410212,0.856855995410212,1.30136762935486,2,1,0,0,2,0,0,0,0,0.15,2,0,0,0,4,4,15,13,0,0,0
"78",7819,3,1,36.96,10.3,62,54,0,0,9,2,1,6,9,1,4,1,3,4,2016,3,22.75,15.8,1,1,3,0,0,40.5371368868822,0.75,1.38629436111989,0.285963763370443,0.285963763370443,0.782021280175965,0.561688311688312,0.561688311688312,1.1779693359309,11,1,0,0,7,0,0,0,0,0.4,20,1,0,0,7,7,81,73,0,0,0
"79",15314,4,2,-5.35,16.2,69,61,0,0,9,0,0,5,7,0,10,2,4,5,2010,1,8.2,19.3,0,1,5,0,0,24.2924308289334,0.1,0.693147180559945,0.0557195241928271,0.0557195241928272,0.34283559103485,0.1015670342426,0.1015670342426,0.473579212887356,11,0,0,4,5,0,0,0,0,0.45,15,0,0,0,7,7,97,90,0,0,0
"80",17952,1,1,6.17,13.9,50,45,0,0,6,0,0,6,0,0,16,2,3,6,2004,4,33.61,11.6,0,1,5,0,0,46.1239948506502,0.25,1.6094379124341,0.134939759036145,0.134939759036145,0.713345729902484,0.121987951807229,0.121987951807229,0.650848297267555,9,0,0,0,6,0,0,0,0,0.3,10,0,1,0,6,6,45,41,0,0,1
"81",3121,2,2,-45.62,21.4,66,59,1,1,7,0,0,5,0,0,2,1,4,0,2018,0,11.65,18,0,1,8,0,0,9.49644582921323,0,0,0,0,0,0,0,0,9,2,0,6,5,0,0,0,0,0.65,16,0,0,1,6,6,82,78,0,0,0
"82",49810,2,2,19.03,13.1,69,60,0,0,10,0,0,5,0,0,10,1,4,14,2010,28,27.01,14.2,0,1,5,1,1,84.5137036138734,2.8,3.36729582998647,1.56014667739916,1.56014667739916,1.66548878570063,1.83255418614535,1.83255418614535,1.80164701458249,7,4,0,3,5,0,0,0,0,0.6,14,1,0,0,6,6,57,50,1,1,0
"83",38301,4,1,33.92,11.5,86,73,2,1,12,3,1,4,7,1,6,1,3,22,2014,4,15.85,18.5,1,1,5,4,1,46.1239948506502,0.666666666666667,1.6094379124341,0.310536491058482,0.310536491058482,0.862593686011532,0.346931779225231,0.346931779225231,0.844755545452911,2,0,0,1,4,0,0,0,0,0.25,12,0,0,0,7,7,72,67,0,0,0
"84",13768,1,1,-63.55,24.1,81,73,1,1,8,0,0,7,1,0,9,2,6,3,2011,0,39.33,11.5,0,0,11,0,0,9.49644582921323,0,0,0,0,0,0,0,0,14,3,0,3,7,0,0,0,0,0.65,14,1,0,0,8,8,59,53,0,0,1
"85",83,4,1,46.44,8.8,53,44,2,1,8,0,0,7,0,0,1,3,1,10,2019,0,26.2,14.5,0,1,5,0,0,9.49644582921323,0,0,0,0,0,0,0,0,5,0,0,5,7,0,0,0,0,0.6,19,1,0,0,6,6,83,79,0,0,0
"86",43402,4,2,50.5,7.2,30,27,0,0,4,0,0,13,0,0,5,0,0,19,2015,2,24.68,15.1,1,1,6,1,1,33.5155506632586,0.4,1.09861228866811,0.169200304645849,0.16920030464585,0.608230379478615,0.172453262113697,0.172453262113697,0.608330252075383,2,0,0,4,13,0,6,0,1,1.15,32,0,0,0,3,3,176,158,0,0,0
"87",26124,4,1,28.84,13.5,127,110,1,1,17,0,0,7,0,0,9,2,3,10,2011,9,7.56,17.5,0,1,3,0,0,63.328606876994,1,2.30258509299405,0.526049741945076,0.526049741945075,1.17867354690907,0.353795507358637,0.353795507358637,0.874158533872601,1,0,0,1,7,0,0,0,0,0.4,17,0,1,0,12,11,81,75,0,0,0
"88",25266,2,1,36.96,10.3,62,53,1,1,9,0,0,3,9,0,11,0,1,4,2009,28,20.05,18.9,0,0,8,0,0,84.5137036138734,2.54545454545454,3.36729582998647,1.22738778786195,1.22738778786195,1.52662499878847,0.597459779847587,0.597459779847587,1.38119887988913,14,0,1,0,3,0,0,0,0,0.2,14,2,0,0,7,7,65,61,0,0,0
"89",1390,5,4,28.5,11.5,69,59,2,1,9,1,1,10,12,1,3,1,2,4,2017,23,17.23,15.8,0,1,3,0,0,81.5369689733017,7.66666666666667,3.17805383034795,3.01375428291728,3.01375428291728,1.94748956100558,3.67493112947658,3.67493112947658,1.97469719251767,8,0,1,13,10,0,1,0,1,1.25,18,0,1,0,8,8,139,127,0,0,0
"90",24552,3,1,21.4,14.3,115,100,0,0,16,1,1,8,7,1,16,3,7,10,2004,22,46.88,10.7,0,1,5,0,0,80.8149405772496,1.375,3.13549421592915,0.742168674698795,0.742168674698795,1.38973451090402,0.670933734939759,0.670933734939759,1.26797750678271,9,0,2,4,9,0,0,0,0,0.75,12,0,1,0,11,10,77,75,0,0,1
"91",45108,3,1,31.89,12.3,102,88,1,1,14,0,0,6,0,0,25,0,3,11,1995,50,53,10.4,0,1,3,1,1,91.7377189872945,2,3.93182563272433,1.61713961992069,1.61713961992069,1.63469576786329,3.60320284697509,3.60320284697509,2.08486141453481,15,0,0,1,6,0,0,0,0,0.35,11,0,0,0,9,9,60,51,0,1,0
"92",38669,5,1,-0.95,16.6,107,95,0,0,13,0,0,6,3,0,14,1,5,34,2006,27,-24.5,25.7,1,1,6,4,1,83.963320211198,1.92857142857143,3.3322045101752,1.18019939919021,1.18019939919021,1.557513214415,1.13130717025671,1.13130717025671,1.43579510310957,9,0,1,5,6,0,0,0,0,0.95,27,0,0,0,11,10,143,139,0,0,1
"93",40134,3,1,2.11,15.5,79,69,1,1,10,0,0,12,4,0,1,3,4,36,2019,3,16.12,16.3,0,1,4,1,1,40.5371368868822,3,1.38629436111989,2.83600120809423,2.83600120809423,3.16347006051915,4.15,4.15,3.61729878488829,3,0,0,7,12,0,2,0,1,1.15,35,1,2,1,9,7,153,140,0,0,0
"94",45315,2,1,31.55,10.4,44,39,0,0,6,0,0,9,0,0,28,0,2,14,1992,35,22.55,15.9,0,1,4,1,1,87.6844717252188,1.25,3.58351893845611,1.58220083050208,1.58220083050208,1.96511626664264,1.87323943661972,1.87323943661972,1.65025656294881,6,1,0,1,9,0,1,0,1,0.6,28,1,1,0,5,5,135,122,0,0,0
"95",32190,1,1,6.17,13.9,50,45,0,0,6,0,0,5,0,0,41,2,3,9,1979,5,16.73,16,0,1,5,1,1,50.686579973507,0.121951219512195,1.79175946922805,0.166821130676552,0.166821130676552,0.861123644153276,0.220793739519284,0.220793739519285,0.969470073131089,3,0,0,0,6,0,0,1,0,0.35,11,0,0,0,5,5,66,57,0,0,1
"96",43490,4,1,-39.19,21,79,71,0,0,9,0,0,10,0,0,6,1,4,18,2014,176,17.13,15.9,0,1,5,1,1,98.7275882012724,29.3333333333333,5.17614973257383,13.6636056065732,13.6636056065732,2.77420709595176,8.69402801671172,8.69402801671172,2.39571029331906,14,0,0,0,10,0,1,0,1,0.55,25,1,0,0,7,7,127,111,1,1,0
"97",29766,4,2,11.58,13.9,72,63,1,1,9,0,0,7,4,0,11,1,4,15,2009,16,6.54,17.9,1,1,4,1,1,75.0172577846602,1.45454545454546,2.83321334405622,0.701364450206828,0.701364450206829,1.28448895978191,0.770538243626062,0.770538243626062,1.25562028007473,7,0,0,6,7,0,0,1,0,0.7,18,0,1,0,6,6,96,91,0,0,0
"98",30800,2,1,-39.19,21,78,70,0,0,9,0,0,9,5,0,27,0,4,10,1993,10,8.91,19,1,0,13,1,1,65.6066344521353,0.37037037037037,2.39789527279837,0.378558449424591,0.378558449424592,1.05387365012335,0.500362581580856,0.500362581580856,1.30922759408682,3,0,0,0,9,0,1,0,1,0.5,26,3,0,0,6,6,153,140,1,1,0
"99",3113,3,1,-22.27,18.6,73,64,1,1,9,0,0,5,1,0,2,1,5,0,2018,0,28.64,13.5,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,11,0,0,3,5,0,0,0,0,0.4,11,0,0,0,7,7,51,47,0,0,0
"100",4493,2,1,29.52,11.1,63,56,0,0,8,0,0,3,0,0,18,1,3,0,2002,1,34.97,13.2,0,0,9,0,0,24.2924308289334,0.0555555555555556,0.693147180559945,0.0269250059393395,0.0269250059393395,0.26344619346976,0.03125,0.03125,0.29596457062805,8,0,0,0,3,0,0,0,0,0.15,9,0,0,0,5,5,35,33,0,0,1
"101",30157,3,1,32.56,10,42,35,3,1,5,0,0,16,6,0,18,2,0,16,2002,96,38.01,12,1,1,6,1,1,96.6585197485028,5.33333333333333,4.57471097850338,2.5848005701766,2.58480057017659,1.73872191550639,1.28610354223433,1.28610354223433,1.47461865117958,5,0,1,5,16,1,1,0,1,1.2,29,1,2,1,7,7,160,155,0,0,0
"102",10895,5,1,26.47,12.3,86,75,1,1,11,0,0,6,0,0,7,2,4,6,2013,2,28.88,15.5,0,1,3,0,0,33.5155506632586,0.285714285714286,1.09861228866811,0.117217558586918,0.117217558586919,0.536249581226146,0.163049232398094,0.163049232398094,0.628567795635879,4,0,0,3,8,0,0,0,0,0.55,16,0,0,0,10,9,94,90,0,0,0
"103",17267,2,1,45.42,9.2,61,52,1,1,9,1,1,6,5,1,12,1,2,6,2008,0,34.05,13.5,0,1,3,0,0,9.49644582921323,0,0,0,0,0,0,0,0,2,0,1,0,6,0,1,0,1,0.4,13,1,0,0,7,7,80,72,0,0,1
"104",48100,1,1,7.86,17.4,164,139,5,1,21,0,0,7,16,0,2,4,5,14,2018,3,11.85,17.9,0,1,6,1,1,40.5371368868822,1.5,1.38629436111989,0.802713635597506,0.802713635597506,1.25209719948692,0.990825688073395,0.990825688073395,1.397439681753,2,0,2,11,7,6,2,2,1,1.5,11,0,0,0,15,15,129,123,0,0,0
"105",35703,1,1,81.29,3.7,37,31,0,0,7,0,0,6,1,0,39,0,1,12,1981,1,45.25,11.3,0,1,4,2,1,24.2924308289334,0.0256410256410256,0.693147180559945,0.0551787916152898,0.0551787916152896,0.389456216086612,0.0919540229885058,0.0919540229885058,0.492950235785495,6,0,0,0,7,0,0,3,0,0.5,11,1,1,0,5,5,67,55,1,1,0
"106",12027,2,1,-27.68,18.6,52,47,0,0,6,0,0,7,0,0,8,0,3,10,2012,89,23.05,15.7,0,0,14,0,0,96.2415343569843,11.125,4.49980967033026,5.27463434271145,5.27463434271145,2.23650089940716,4.90760059612519,4.90760059612519,1.91747767077301,9,0,0,0,7,0,1,0,1,0.4,18,0,1,0,5,5,98,90,0,0,0
"107",23980,3,2,52.87,8.4,63,51,3,1,10,1,1,3,5,1,4,2,1,2,2016,2,18.73,19.4,0,1,3,0,0,33.5155506632586,0.5,1.09861228866811,0.190642508913629,0.190642508913629,0.619737201922429,0.327485380116959,0.327485380116959,0.721740294437927,7,0,2,0,4,0,0,3,0,0.45,7,0,0,0,6,6,67,62,0,0,0
"108",42070,1,1,-8.73,15.5,30,27,0,0,4,0,0,3,0,0,19,1,2,2,2001,4,46.78,10.7,0,0,11,1,1,46.1239948506502,0.210526315789474,1.6094379124341,0.107165957446808,0.107165957446808,0.610650704678021,0.103711235383833,0.103711235383833,0.591356213895529,13,0,0,0,3,0,0,0,0,0.15,5,0,0,0,4,4,30,26,0,0,1
"109",22054,5,2,5.15,14.3,58,51,1,1,7,0,0,8,5,0,10,1,3,10,2010,2,38.76,13.8,0,1,4,0,0,33.5155506632586,0.2,1.09861228866811,0.111439048385654,0.111439048385654,0.543381555702812,0.064978340553149,0.0649783405531489,0.407495981611826,1,0,0,1,8,0,0,0,0,0.45,29,0,1,0,6,6,113,107,0,0,0
"110",31425,2,1,33.92,11.5,81,70,0,0,12,1,1,9,5,1,32,0,3,19,1988,148,15,16.7,1,1,3,1,1,98.3087371033042,4.625,5.00394630594546,5.78136235545622,5.78136235545622,2.31554698528336,5.39583333333333,5.39583333333333,2.22859540562986,4,2,0,5,9,1,0,0,0,0.85,22,0,0,0,9,9,136,121,0,0,0
"111",1239,2,1,78.25,4.8,48,37,2,1,10,2,1,5,7,1,15,1,1,14,2005,2,39.26,13.6,0,0,9,0,0,33.5155506632586,0.133333333333333,1.09861228866811,0.0765142150803461,0.0765142150803462,0.512819459886413,0.0308733347430746,0.0308733347430746,0.346211823093135,1,0,1,1,11,0,0,0,0,0.65,13,0,0,0,5,5,66,64,0,1,0
"112",43761,5,2,45.42,9.2,60,52,0,0,9,0,0,9,7,0,9,1,1,17,2011,147,20.31,16.7,1,1,3,1,1,98.2835500662326,16.3333333333333,4.99721227376411,8.5921457851029,8.5921457851029,2.55803007380554,6.71781059947871,6.71781059947872,2.54952913434004,14,0,0,5,9,0,6,0,1,1,25,2,0,0,7,7,155,137,1,1,0
"113",36849,6,1,-14.82,17.8,84,74,1,1,10,0,0,8,1,0,1,1,5,24,2019,0,12.36,17.7,0,1,5,3,1,9.49644582921323,0,0,0,0,0,0,0,0,5,0,0,3,9,0,0,0,0,0.6,32,0,1,1,9,9,121,114,0,0,0
"114",26110,2,1,26.47,12.3,75,64,1,1,11,0,0,10,5,0,8,1,3,10,2012,9,16.93,16,0,1,2,0,0,63.328606876994,1.125,2.30258509299405,0.533389989712394,0.533389989712394,1.14443365580499,0.920318725099602,0.920318725099602,1.34471417587298,13,0,2,10,9,0,0,0,0,1.05,20,1,0,0,8,8,125,118,0,0,0
"115",15157,3,1,41.36,10.7,89,74,2,1,14,0,0,7,0,0,10,3,2,4,2010,4,51.07,11.1,0,1,5,0,0,46.1239948506502,0.4,1.6094379124341,0.222878096771308,0.222878096771309,0.796039590751132,0.155446086480569,0.155446086480569,0.703225147225085,5,0,0,1,7,0,0,0,0,0.4,17,0,1,0,10,10,84,78,0,0,0
"116",42071,5,1,5.15,14.3,59,53,0,0,7,0,0,3,2,0,19,2,3,8,2001,44,-1.25,16.7,1,0,17,1,1,90.3813503983283,2.31578947368421,3.80666248977032,1.17882553191489,1.17882553191489,1.44431861203892,1.30005737234653,1.30005737234653,1.45650686630999,2,1,0,4,3,0,0,0,0,0.4,3,0,0,0,6,6,35,31,0,0,1
"117",3661,2,1,21.06,12.3,63,56,0,0,8,0,0,5,2,0,2,2,2,2,2018,2,28.23,13.7,0,0,9,0,0,33.5155506632586,1,1.09861228866811,0.53514242373167,0.53514242373167,0.992263554222374,0.577006507592191,0.577006507592191,1.06759649891502,10,0,0,3,5,0,0,0,0,0.4,12,0,0,0,6,6,57,54,0,0,0
"118",41643,1,1,-6.7,14.7,15,14,0,0,2,0,0,3,0,0,14,0,1,3,2006,4,27.86,15.9,0,0,10,1,1,46.1239948506502,0.285714285714286,1.6094379124341,0.174844355435587,0.174844355435587,0.752270999196504,0.167601062260254,0.167601062260254,0.693481767513204,9,1,0,1,5,1,0,0,0,0.4,12,0,0,0,1,1,44,40,0,0,0
"119",1049,4,1,8.2,13.1,35,31,1,1,4,0,0,7,0,0,12,1,1,15,2008,10,13.95,15,0,0,14,0,0,65.6066344521353,0.833333333333333,2.39789527279837,0.506866714297055,0.506866714297055,1.18299280438921,0.562709966405375,0.562709966405375,1.1435407735523,8,0,0,5,9,0,1,0,1,0.75,8,1,0,0,4,4,71,67,1,1,0
"120",3270,5,2,22.07,11.9,53,47,0,0,7,0,0,6,2,0,2,0,2,4,2018,0,-5.52,18.4,0,1,5,0,0,9.49644582921323,0,0,0,0,0,0,0,0,1,0,0,4,8,0,0,0,0,0.6,7,0,1,0,5,5,72,70,0,0,0
"121",47501,3,1,-51.03,21.4,49,45,1,1,4,0,0,7,0,0,5,1,2,24,2015,8,2.34,17.4,1,1,5,1,1,60.7781861601896,1.6,2.19722457733622,0.676801218583397,0.676801218583398,1.21646075895723,0.786264061574896,0.786264061574897,1.1691189636466,8,0,0,5,7,1,0,0,0,0.65,9,1,0,0,4,3,81,74,0,0,0
"122",37188,1,1,10.56,14.3,78,69,0,0,10,1,1,5,2,1,10,2,4,15,2010,12,14.29,17,0,1,8,3,1,69.4220041418683,1.2,2.56494935746154,0.668634290313925,0.668634290313927,1.26864243785774,0.785380365490863,0.785380365490863,1.37235740063991,7,0,0,0,5,0,1,0,1,0.3,13,1,0,0,7,7,70,64,0,0,0
"123",11339,3,1,-51.03,21.4,33,30,0,0,4,1,1,10,4,1,8,0,2,0,2012,0,33.24,13.8,0,0,13,0,0,9.49644582921323,0,0,0,0,0,0,0,0,14,0,2,1,12,0,0,0,0,0.75,31,0,0,0,3,3,117,107,0,0,0
"124",40892,1,1,-24.64,17.4,27,25,0,0,3,0,0,3,0,0,7,1,2,2,2013,17,42.72,12.3,0,1,3,1,1,76.1338830948339,2.42857142857143,2.89037175789616,0.996349247988807,0.996349247988808,1.4108349785881,1.42691751085384,1.42691751085384,1.48774336412745,9,1,0,1,3,0,0,0,0,0.25,10,0,0,0,2,2,33,29,0,0,1
"125",33776,4,1,21.06,12.3,62,55,0,0,8,0,0,7,1,0,12,3,2,32,2008,4,50.46,11.4,0,1,4,2,1,46.1239948506502,0.333333333333333,1.6094379124341,0.202746685718822,0.202746685718822,0.794010268554722,0.123518850987433,0.123518850987433,0.685098004136641,0,0,0,2,7,0,1,0,1,0.5,19,0,1,0,7,6,88,79,0,0,1
"126",5857,5,1,18.01,13.5,74,64,0,0,11,0,0,6,3,0,1,1,3,5,2019,0,29.48,15.3,0,1,5,0,1,9.49644582921323,0,0,0,0,0,0,0,0,11,0,0,2,7,0,0,0,0,0.45,12,0,0,0,8,8,83,80,0,0,0
"127",42025,3,1,20.04,12.7,65,57,0,0,9,0,0,3,0,0,18,1,2,5,2002,0,15.61,16.5,0,0,10,1,1,9.49644582921323,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0.15,7,0,0,0,7,7,42,43,1,1,0
"128",144,4,2,11.58,13.9,68,60,0,0,9,0,0,3,0,0,2,1,4,10,2018,9,7.83,21.5,1,1,4,0,0,63.328606876994,4.5,2.30258509299405,2.40814090679252,2.40814090679252,2.0796884322527,2.59652928416486,2.59652928416486,2.23757899769587,10,0,0,0,5,0,0,0,0,0.25,17,0,0,0,6,6,55,47,0,0,1
"129",21659,4,1,44.41,9.6,68,57,2,1,10,0,0,8,4,0,4,3,0,11,2016,48,33.44,13.8,0,1,3,0,0,91.3160693296517,12,3.89182029811063,4.57542021392709,4.57542021392709,2.19541129005578,3.45701357466063,3.45701357466063,2.12780134031842,0,0,0,4,8,0,0,0,0,0.6,22,1,0,0,9,9,96,91,0,0,1
"130",23044,1,1,8.2,13.1,35,31,1,1,4,0,0,6,0,0,15,0,1,16,2005,8,39.97,13.3,0,0,7,0,0,60.7781861601896,0.533333333333333,2.19722457733622,0.306056860321384,0.306056860321385,1.02563891977283,0.398546964193046,0.398546964193046,1.062579331088,3,0,0,7,6,0,1,0,1,0.7,17,0,0,1,4,4,80,76,0,0,0
"131",51996,2,1,-34.11,19,36,33,0,0,4,0,0,6,0,0,32,1,2,13,1988,74,23.46,15.5,1,1,0,1,1,95.0969234500644,2.3125,4.31748811353631,2.89068117772811,2.89068117772811,1.997892458082,1.1495145631068,1.1495145631068,1.32174743284272,10,0,1,1,6,1,1,0,1,0.5,21,1,0,0,4,4,79,77,0,0,1
"132",35952,1,1,45.42,9.2,62,53,1,1,9,1,1,7,1,1,41,1,2,7,1979,7,22.82,13.7,0,1,4,2,1,57.8770126308327,0.170731707317073,2.07944154167984,0.233549582947173,0.233549582947173,0.9993842973502,0.309111235326998,0.309111235326999,1.12512665796191,3,0,0,0,7,0,0,0,0,0.35,10,1,0,0,6,6,63,57,0,0,0
"133",43297,5,2,35.95,10.7,72,62,1,1,10,0,0,10,8,0,5,2,1,16,2015,5,33.34,13.8,1,1,6,1,1,50.686579973507,1,1.79175946922805,0.423000761614623,0.423000761614624,0.991981022917732,0.274725274725275,0.274725274725275,0.858229410997029,14,0,1,3,10,0,5,0,1,0.95,21,1,0,0,9,9,127,113,0,0,1
"134",7357,5,2,86.71,3.7,60,51,0,0,10,1,1,10,3,1,3,0,1,10,2017,11,48.5,10,0,1,7,0,1,67.6365230694603,3.66666666666667,2.484906649788,1.44136074400392,1.44136074400392,1.52273372915325,1.08313458262351,1.08313458262351,1.33008662434885,14,0,0,0,10,0,5,0,1,0.75,18,1,0,0,7,7,87,78,0,0,0
"135",46690,2,1,19.03,13.1,75,66,0,0,10,0,0,5,7,0,15,2,5,2,2005,2,10.57,20.5,0,0,7,1,1,33.5155506632586,0.133333333333333,1.09861228866811,0.0765142150803461,0.0765142150803462,0.512819459886413,0.0835607810203653,0.0835607810203653,0.500941777709178,2,1,0,0,6,0,0,0,0,0.35,23,0,1,0,7,7,106,95,0,0,1
"136",32234,1,1,-51.03,21.4,40,37,0,0,4,0,0,7,0,0,41,1,3,12,1979,14,33.54,13.7,0,1,7,1,1,72.5246739677979,0.341463414634146,2.70805020110221,0.467099165894347,0.467099165894346,1.30149503757211,0.618222470653997,0.618222470653997,1.46524891961995,3,2,0,0,7,0,0,5,0,0.7,27,2,0,0,3,3,77,66,0,0,1
"137",48080,2,1,27.49,11.9,73,63,1,1,10,0,0,8,4,0,1,2,3,11,2019,4,21.23,16.4,1,1,5,1,1,46.1239948506502,4,1.6094379124341,3.78133494412564,3.78133494412564,3.67267500542722,6.52631578947368,6.52631578947368,5.96165128636492,4,0,0,6,8,0,0,0,0,0.7,19,0,0,0,9,9,134,123,1,1,0
"138",20969,5,3,28.5,11.5,65,57,0,0,9,0,0,8,0,0,19,1,3,11,2001,29,40.08,13.3,0,1,4,0,0,85.0640870165488,1.52631578947368,3.40119738166216,0.776953191489362,0.776953191489361,1.29047760203429,0.856855995410212,0.856855995410212,1.30136762935486,2,0,1,2,8,0,0,0,0,0.55,23,1,0,0,7,7,108,99,0,0,0
"139",49469,2,1,-30.73,19.8,79,71,0,0,9,0,0,10,4,0,8,1,4,12,2012,28,25.69,14.7,0,1,6,1,1,84.5137036138734,3.5,3.36729582998647,1.65943552354967,1.65943552354967,1.6736174869774,1.09337860780985,1.09337860780985,1.30166700523668,5,0,0,2,10,0,1,0,1,0.65,22,0,0,0,8,8,132,124,0,0,0
"140",43257,5,2,33.92,11.5,90,78,1,1,12,0,0,16,6,0,4,0,3,13,2016,7,27.01,14.2,1,1,4,1,1,57.8770126308327,1.75,2.07944154167984,0.667248781197701,0.667248781197701,1.17303192026395,0.517828632251197,0.517828632251197,1.00530923241167,1,0,1,3,16,0,0,0,0,1,27,1,0,0,9,9,181,162,0,0,0
"141",26642,3,1,0.08,16.2,90,78,1,1,12,0,0,6,3,0,24,2,4,8,1996,12,43.93,11.8,0,0,10,0,0,69.4220041418683,0.5,2.56494935746154,0.375710958236282,0.375710958236282,1.16249260657159,0.403700588730025,0.403700588730025,1.22442842986495,13,0,0,0,6,0,0,0,0,0.3,22,0,0,0,9,9,64,59,0,0,1
"142",39401,3,3,9.89,16.6,129,111,0,0,19,0,0,10,6,0,6,2,6,39,2014,25,-3.96,19.8,1,1,5,1,1,82.8215078639527,4.16666666666667,3.25809653802148,1.94085306911551,1.94085306911551,1.74620808942105,1.23494716146473,1.23494716146473,1.50796553732691,14,7,2,4,10,0,1,0,1,1.2,29,1,0,0,11,11,142,136,0,0,1
"143",10534,3,1,-30.73,19.8,80,70,2,1,9,1,1,5,12,1,7,2,3,4,2013,0,19.5,17,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,4,0,2,7,6,0,0,0,0,0.75,12,0,0,0,10,10,92,84,0,0,0
"144",17809,3,1,24.44,13.1,93,81,0,0,13,0,0,6,1,0,12,1,3,9,2008,11,21.02,16.5,0,0,28,0,0,67.6365230694603,0.916666666666667,2.484906649788,0.55755338572676,0.557553385726761,1.22591954687309,0.566147859922179,0.566147859922179,1.30747057984567,2,0,1,1,6,0,0,0,0,0.4,15,0,0,0,10,10,101,97,0,0,0
"145",31249,1,1,42.38,10.3,83,70,2,1,12,2,1,5,1,1,31,2,2,14,1989,9,25.59,14.7,0,0,5,1,1,63.328606876994,0.290322580645161,2.30258509299405,0.604,0.604000000000001,1.40477116944483,0.593406593406593,0.593406593406594,1.4351618918575,4,1,0,1,5,0,0,0,0,0.35,9,1,0,0,9,9,62,55,0,0,0
"146",24598,3,1,3.12,15.1,66,58,0,0,9,0,0,9,0,0,17,0,4,11,2003,264,-4.4,17.9,0,1,1,0,0,99.3330099442154,15.5294117647059,5.57972982598622,9.10987008406325,9.10987008406327,2.5464823589196,14.561797752809,14.561797752809,3.04811094365931,11,0,0,4,9,0,0,1,0,0.7,16,0,0,1,6,6,108,107,0,0,0
"147",52620,2,1,25.46,12.7,94,81,2,1,12,0,0,4,4,0,16,3,3,6,2004,20,20.21,16.8,0,0,13,2,1,79.1311405063527,1.25,3.04452243772342,0.674698795180723,0.674698795180723,1.34941339691551,1.03508162556443,1.03508162556443,1.43286310623175,7,0,0,4,5,1,0,0,0,0.5,19,0,0,0,10,10,67,63,0,0,0
"148",41851,1,1,29.52,11.1,71,62,2,1,8,0,0,3,0,0,16,1,2,8,2004,68,24.07,15.3,0,0,10,1,1,94.4933674135711,4.25,4.23410650459726,2.29397590361446,2.29397590361446,1.87666872494559,0.891147365605777,0.891147365605777,1.27736465195221,1,1,0,1,3,0,1,0,1,0.3,5,0,0,0,8,8,39,38,0,0,0
"149",13636,3,2,-12.79,17,70,61,2,1,8,1,1,7,5,1,9,2,4,7,2011,0,40.75,11,0,1,3,0,0,9.49644582921323,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0.4,10,1,0,0,7,7,59,54,0,0,0
"150",12201,2,1,-9.41,17.8,99,87,0,0,13,0,0,5,0,0,14,1,5,4,2006,3,21.74,16.2,0,0,11,0,0,40.5371368868822,0.214285714285714,1.38629436111989,0.13113326657669,0.13113326657669,0.647970969344765,0.125581395348837,0.125581395348837,0.630885822036976,14,0,0,1,5,0,0,0,0,0.3,21,0,0,0,9,9,79,73,0,0,0
